CV.PI.BAG;TEC_Incidenza armatura
CV.PI.BAG;TEC_Materiale
CV.PI.BAG;TEC_Tipologia acciaio
CV.SP.BAG;ANA_Esecutore
CV.SP.BAG;ANA_Progettista
CV.SP.BAG;GEO_Altezza
CV.SP.BAG;GEO_Larghezza
CV.SP.BAG;GEO_Lunghezza
CV.SP.BAG;GEO_Peso
CV.SP.BAG;GEO_Quota altimetrica inferiore
CV.SP.BAG;GEO_Quota altimetrica superiore
CV.SP.BAG;GEO_Volume
CV.SP.BAG;IDE_Codice WBS
CV.SP.BAG;IDE_ID Elemento
CV.SP.BAG;IDE_Uniclass
CV.SP.BAG;IDE_Gruppo anagrafica
CV.SP.BAG;IDE_Codice opera
CV.SP.BAG;IDE_LOR
CV.SP.BAG;LOC_Carreggiata
CV.SP.BAG;LOC_Direzione
CV.SP.BAG;TEC_Documentazione tecnica
CV.SP.BAG;TEC_Incidenza armatura
CV.SP.BAG;TEC_Materiale
CV.SP.BAG;TEC_Tipologia acciaio
CV.IC.BIN;ANA_Esecutore
CV.IC.BIN;ANA_Progettista
CV.IC.BIN;GEO_Spessore strato pavimentazione
CV.IC.BIN;IDE_Codice opera
CV.IC.BIN;IDE_Codice WBS
CV.IC.BIN;IDE_Gruppo anagrafica
CV.IC.BIN;IDE_ID Elemento
CV.IC.BIN;IDE_LOR
CV.IC.BIN;IDE_Uniclass
CV.IC.BIN;INF_Campata di appartenenza
CV.IC.BIN;INF_Numerazione struttura campata
CV.IC.BIN;INF_Impalcato di appartenenza
CV.IC.BIN;INF_Codice BMS
CV.IC.BIN;LOC_Carreggiata
CV.IC.BIN;LOC_Direzione
CV.IC.BIN;TEC_Documentazione tecnica
CV.IC.BIN;TEC_Materiale
CV.IC.BIN;TEC_Classificazione d uso stradale
CV.IA.BIN;ANA_Esecutore
CV.IA.BIN;ANA_Progettista
CV.IA.BIN;GEO_Spessore strato pavimentazione
CV.IA.BIN;IDE_Codice opera
CV.IA.BIN;IDE_Codice WBS
CV.IA.BIN;IDE_Gruppo anagrafica
CV.IA.BIN;IDE_ID Elemento
CV.IA.BIN;IDE_LOR
CV.IA.BIN;IDE_Uniclass
CV.IA.BIN;INF_Campata di appartenenza
CV.IA.BIN;INF_Numerazione struttura campata
CV.IA.BIN;INF_Impalcato di appartenenza
CV.IA.BIN;INF_Codice BMS
CV.IA.BIN;LOC_Carreggiata
CV.IA.BIN;LOC_Direzione
CV.IA.BIN;TEC_Documentazione tecnica
CV.IA.BIN;TEC_Materiale
CV.IA.BIN;TEC_Classificazione d uso stradale
CV.AC.CAP;ANA_Esecutore
CV.AC.CAP;ANA_Progettista
CV.AC.CAP;GEO_Spessore
CV.AC.CAP;GEO_Lunghezza
CV.AC.CAP;GEO_Larghezza
CV.AC.CAP;GEO_Altezza
CV.AC.CAP;IDE_Codice opera
CV.AC.CAP;IDE_Codice WBS
CV.AC.CAP;IDE_Gruppo anagrafica
CV.AC.CAP;IDE_ID Elemento
CV.AC.CAP;IDE_LOR
CV.AC.CAP;IDE_Uniclass
CV.AC.CAP;LOC_Carreggiata
CV.AC.CAP;LOC_Direzione
CV.AC.CAP;LOC_Progressiva finale
CV.AC.CAP;LOC_Progressiva iniziale
CV.AC.CAP;TEC_Materiale
CV.AC.CAP;TEC_Documentazione tecnica
CV.IC.CAS;ANA_Esecutore
CV.IC.CAS;ANA_Progettista
CV.IC.CAS;GEO_Altezza
CV.IC.CAS;GEO_Altezza interna
CV.IC.CAS;GEO_Larghezza
CV.IC.CAS;GEO_Larghezza interna
CV.IC.CAS;GEO_Lunghezza
CV.IC.CAS;GEO_Peso
CV.IC.CAS;GEO_Volume
CV.IC.CAS;IDE_Codice opera
CV.IC.CAS;IDE_Codice WBS
CV.IC.CAS;IDE_Gruppo anagrafica
CV.IC.CAS;IDE_ID Elemento
CV.IC.CAS;IDE_LOR
CV.IC.CAS;IDE_Uniclass
CV.IC.CAS;INF_Campata di appartenenza
CV.IC.CAS;INF_Numerazione struttura campata
CV.IC.CAS;INF_Impalcato di appartenenza
CV.IC.CAS;INF_Codice BMS
CV.IC.CAS;LOC_Carreggiata
CV.IC.CAS;LOC_Direzione
CV.IC.CAS;TEC_Chiave di taglio
CV.IC.CAS;TEC_Documentazione tecnica
CV.IC.CAS;TEC_Incidenza armatura
CV.IC.CAS;TEC_Materiale
CV.IC.CAS;TEC_Sella Gerber
CV.IC.CAS;TEC_Tipologia C.A./C.A.P.
CV.IC.CAS;TEC_Tipologia acciaio
CV.IA.CAS;ANA_Esecutore
CV.IA.CAS;ANA_Progettista
CV.IA.CAS;GEO_Altezza interna
CV.IA.CAS;GEO_Larghezza
CV.IA.CAS;GEO_Larghezza interna
CV.IA.CAS;GEO_Lunghezza
CV.IA.CAS;GEO_Peso
CV.IA.CAS;GEO_Volume
CV.IA.CAS;GEO_Altezza
CV.IA.CAS;IDE_Codice opera
CV.IA.CAS;IDE_Codice WBS
CV.IA.CAS;IDE_Gruppo anagrafica
CV.IA.CAS;IDE_ID Elemento
CV.IA.CAS;IDE_LOR
CV.IA.CAS;IDE_Uniclass
CV.IA.CAS;INF_Campata di appartenenza
CV.IA.CAS;INF_Numerazione struttura campata
CV.IA.CAS;INF_Impalcato di appartenenza
CV.IA.CAS;INF_Codice BMS
CV.IA.CAS;LOC_Carreggiata
CV.IA.CAS;LOC_Direzione
CV.IA.CAS;TEC_Chiave di taglio
CV.IA.CAS;TEC_Documentazione tecnica
CV.IA.CAS;TEC_Incidenza armatura
CV.IA.CAS;TEC_Materiale
CV.IA.CAS;TEC_Sella Gerber
CV.IA.CAS;TEC_Tipologia C.A./C.A.P.
CV.IA.CAS;TEC_Tipologia acciaio
CV.FO.CEN;ANA_Esecutore
CV.FO.CEN;ANA_Progettista
CV.FO.CEN;GEO_Altezza profilo
CV.FO.CEN;GEO_Diametro
CV.FO.CEN;GEO_Larghezza profilo
CV.FO.CEN;GEO_Lunghezza
CV.FO.CEN;GEO_Peso
CV.FO.CEN;GEO_Luce
CV.FO.CEN;GEO_Area
CV.FO.CEN;GEO_Identificativo concio
CV.FO.CEN;IDE_Codice opera
CV.FO.CEN;IDE_Codice WBS
CV.FO.CEN;IDE_Gruppo anagrafica
CV.FO.CEN;IDE_ID Elemento
CV.FO.CEN;IDE_LOR
CV.FO.CEN;IDE_Uniclass
CV.FO.CEN;LOC_Carreggiata
CV.FO.CEN;LOC_Direzione
CV.FO.CEN;TEC_Documentazione tecnica
CV.FO.CEN;TEC_Materiale
CV.IA.CNT;ANA_Esecutore
CV.IA.CNT;ANA_Progettista
CV.IA.CNT;GEO_Altezza profilo
CV.IA.CNT;GEO_Larghezza profilo
CV.IA.CNT;GEO_Lunghezza profilo
CV.IA.CNT;GEO_Peso
CV.IA.CNT;IDE_Codice opera
CV.IA.CNT;IDE_Codice WBS
CV.IA.CNT;IDE_Gruppo anagrafica
CV.IA.CNT;IDE_ID Elemento
CV.IA.CNT;IDE_LOR
